"id","id_user","ari","characters","complexwords","syllables","sentences","words","class","class2"
"38,080","28,759",6.746,113,3,38,2,24,ordinary,ordinary
"37,784","26,030",9.448,290,5,93,3,73,ordinary,ordinary
"37,910","28,619",13.107,335,15,123,3,68,ordinary,ordinary
"12,530","11,010",9.031,445,16,161,5,105,ordinary,ordinary
"33,406","24,139",3.805,93,3,32,3,20,ordinary,ordinary
"13,324","11,342",13.591,"1,656",56,572,14,342,ordinary,ordinary
"37,169","28,030",14.139,258,6,84,2,57,ordinary,ordinary
"6,334","8,373",14.683,407,13,141,3,93,ordinary,ordinary
"33,524","24,363",7.698,759,19,267,9,196,ordinary,ordinary
"31,184","22,306",5.908,903,12,296,13,230,ordinary,ordinary
"38,122","28,791",9.638,174,11,67,4,30,ordinary,ordinary
"29,294","20,944",6.124,460,18,159,7,110,ordinary,ordinary
"38,042","28,728",6.607,912,21,310,13,219,ordinary,ordinary
"11,798","10,715",10.601,192,4,62,2,42,ordinary,ordinary
"26,476","17,631",13.395,249,11,96,2,57,ordinary,ordinary
"34,601","25,546",9.789,164,8,58,2,34,ordinary,ordinary
"36,793","27,682",22.833,413,11,135,2,96,ordinary,ordinary
"11,713","10,685",3.492,139,5,53,3,34,ordinary,ordinary
"36,206","27,222",6.618,376,7,132,5,96,ordinary,ordinary
"38,059","28,746",4.377,317,8,109,6,77,ordinary,ordinary
"38,111","28,786",-1.906,103,3,40,4,31,ordinary,ordinary
"31,612","22,635",10.771,236,9,79,3,45,ordinary,ordinary
"30,496","21,806",0.821,155,0,50,5,40,ordinary,ordinary
"26,720","19,059",11.888,221,3,72,2,50,ordinary,ordinary
"14,299","11,821",3.399,81,3,30,2,19,ordinary,ordinary
"36,545","27,502",14.756,139,5,51,1,36,ordinary,ordinary
"36,792","19,721",2.893,120,3,45,3,29,ordinary,ordinary
"30,252","21,621",13.584,518,20,179,5,96,ordinary,ordinary
"28,838","20,599",9.834,220,13,82,3,43,ordinary,ordinary
"13,569","11,413",12.455,"1,458",41,494,13,316,ordinary,ordinary
"9,613","9,578",3.802,49,2,20,1,12,ordinary,ordinary
"30,324","21,676",10.062,364,11,119,5,70,ordinary,ordinary
"38,041","28,726",6.875,726,22,264,11,164,ordinary,ordinary
"33,615","24,506",14.149,490,18,167,4,100,ordinary,ordinary
"29,303","20,947",8.618,355,18,126,7,66,ordinary,ordinary
"66,644","10,171",2.73,65,1,21,2,15,top_5,outstanding
"66,631","10,171",7.298,417,8,134,6,94,top_5,outstanding
"66,629","10,171",7.942,226,9,80,3,51,top_5,outstanding
"66,625","10,171",10.108,264,6,81,3,56,top_5,outstanding
"66,623","10,171",7.169,295,6,100,4,70,top_5,outstanding
"66,618","10,171",8.57,123,6,43,3,22,top_5,outstanding
"66,616","10,171",4.391,85,3,29,2,19,top_5,outstanding
"66,615","10,171",10.958,102,5,37,1,23,top_5,outstanding
"66,569","10,171",11.185,26,2,9,1,4,top_5,outstanding
"66,568","10,171",10.066,83,3,29,1,17,top_5,outstanding
"66,518","10,171",6.765,63,2,21,1,14,top_5,outstanding
"66,474","10,171",4.431,78,2,27,2,17,top_5,outstanding
"66,454","10,171",8.941,231,7,75,3,49,top_5,outstanding
"66,373","10,171",3.823,43,0,12,1,10,top_5,outstanding
"66,099","10,171",9.948,206,10,74,3,39,top_5,outstanding
"66,097","10,171",9.685,13,1,5,2,2,top_5,outstanding
"66,090","10,171",10.093,108,6,36,2,19,top_5,outstanding
"66,086","10,171",9.934,228,8,74,3,45,top_5,outstanding
"66,068","10,171",8.722,301,10,103,4,64,top_5,outstanding
"66,055","10,171",1.664,74,2,27,2,19,top_5,outstanding
"66,052","10,171",14.451,133,4,44,1,30,top_5,outstanding
"66,051","10,171",10.489,191,5,62,2,42,top_5,outstanding
"66,047","10,171",4.375,123,1,41,2,33,top_5,outstanding
"66,042","10,171",6.92,202,7,72,3,46,top_5,outstanding
"66,040","10,171",9.927,165,5,56,2,34,top_5,outstanding
"65,224","10,171",0.821,62,2,22,2,16,top_5,outstanding
"62,593","10,171",2.214,70,0,22,2,17,top_5,outstanding
"62,592","10,171",-0.11,99,2,35,3,28,top_5,outstanding
"62,588","10,171",5.577,196,3,65,3,49,top_5,outstanding
"62,568","10,171",6.863,117,3,38,2,25,top_5,outstanding
"62,562","10,171",2.625,92,2,33,2,24,top_5,outstanding
"62,553","10,171",8.905,116,5,38,2,22,top_5,outstanding
"62,550","10,171",0.366,71,3,26,4,17,top_5,outstanding
"62,558","10,171",4.358,165,2,56,3,41,top_5,outstanding
"62,399","10,171",8.885,239,7,77,3,52,top_5,outstanding
"63,426","10,171",13.114,94,5,31,1,17,top_5,outstanding
"63,387","10,171",6.233,75,1,24,1,20,top_5,outstanding
"63,385","10,171",21.977,200,5,69,1,43,top_5,outstanding
"63,382","10,171",12.045,70,3,25,1,12,top_5,outstanding
"63,381","10,171",0.416,58,2,21,3,14,top_5,outstanding
"63,378","10,171",6.084,58,1,18,1,13,top_5,outstanding
"63,377","10,171",7.62,55,2,17,1,11,top_5,outstanding
"63,365","10,171",8.496,240,6,76,4,47,top_5,outstanding
"63,419","10,171",5.003,101,1,33,2,23,top_5,outstanding
"63,322","10,171",-0.09,20,1,7,1,5,top_5,outstanding
"62,119","10,171",3.358,67,2,23,2,15,top_5,outstanding
"62,085","10,171",9.11,150,5,53,2,31,top_5,outstanding
"62,075","10,171",8.111,157,2,47,2,36,top_5,outstanding
"62,073","10,171",4.354,37,0,10,1,8,top_5,outstanding
"62,071","10,171",8.893,84,2,28,1,19,top_5,outstanding
"62,828","10,171",4.195,94,4,32,2,22,top_5,outstanding
"62,737","10,171",6.885,99,3,30,2,20,top_5,outstanding
"63,238","10,171",4.618,229,5,76,4,57,top_5,outstanding
"63,229","10,171",4.318,186,2,58,4,43,top_5,outstanding
"63,166","10,171",7.654,187,7,67,3,39,top_5,outstanding
"63,607","10,171",12.62,105,4,31,1,21,top_5,outstanding
"63,513","10,171",5.471,93,4,32,2,20,top_5,outstanding
"63,480","10,171",8.397,82,4,28,1,19,top_5,outstanding
"62,025","10,171",9.237,77,2,23,1,16,top_5,outstanding
"61,881","10,171",2.736,23,0,7,1,5,top_5,outstanding
"60,226","10,171",9.418,96,6,34,2,17,top_5,outstanding
"60,220","10,171",4.335,29,1,8,1,6,top_5,outstanding
"60,222","10,171",1.953,102,2,34,3,25,top_5,outstanding
"60,142","10,171",12.158,110,2,34,1,24,top_5,outstanding
"61,620","10,171",3.876,76,2,26,2,17,top_5,outstanding
"61,068","10,171",7.639,38,2,12,1,7,top_5,outstanding
"61,727","10,171",3.823,43,0,13,1,10,top_5,outstanding
"61,673","10,171",17.298,147,6,45,1,28,top_5,outstanding
"61,647","10,171",4.995,115,4,37,4,23,top_5,outstanding
"60,041","10,171",8.83,24,1,8,1,4,top_5,outstanding
"61,553","10,171",2.881,41,1,13,1,10,top_5,outstanding
"61,454","10,171",7.997,317,7,106,4,74,top_5,outstanding
"61,516","10,171",4.431,78,3,25,2,17,top_5,outstanding
"61,401","10,171",9.62,75,4,31,1,15,top_5,outstanding
"60,046","10,171",8.117,83,1,27,1,20,top_5,outstanding
"60,010","10,171",10.83,96,4,33,2,16,top_5,outstanding
"59,980","10,171",9.018,94,3,33,1,24,top_5,outstanding
"59,978","10,171",5.803,295,9,97,5,68,top_5,outstanding
"59,976","10,171",2.172,73,3,27,2,18,top_5,outstanding
"59,941","10,171",2.256,60,1,18,2,14,top_5,outstanding
"61,206","10,171",7.999,165,2,53,2,40,top_5,outstanding
"58,650","10,171",8.447,68,3,25,1,14,top_5,outstanding
"58,614","10,171",3.661,180,2,55,4,43,top_5,outstanding
"58,599","10,171",6.323,129,3,42,2,30,top_5,outstanding
"59,092","10,171",7.441,148,3,45,3,29,top_5,outstanding
"59,006","10,171",3.841,158,4,55,3,40,top_5,outstanding
"58,981","10,171",10.98,104,4,39,1,24,top_5,outstanding
"58,977","10,171",6.765,63,1,20,1,14,top_5,outstanding
"57,130","10,171",8.713,147,4,44,3,27,top_5,outstanding
"58,378","10,171",4.722,157,2,49,3,37,top_5,outstanding
"58,366","10,171",0.921,71,2,24,2,19,top_5,outstanding
"58,300","10,171",4.195,50,0,16,1,12,top_5,outstanding
"56,234","10,171",6.549,181,4,59,3,40,top_5,outstanding
"56,237","10,171",8.117,83,2,28,1,20,top_5,outstanding
"56,235","10,171",8.372,151,5,53,2,33,top_5,outstanding
"56,157","10,171",13.852,131,1,42,1,32,top_5,outstanding
"56,155","10,171",6.556,151,3,51,2,39,top_5,outstanding
"56,154","10,171",8.089,173,6,65,2,44,top_5,outstanding
"56,152","10,171",10.218,241,8,79,3,48,top_5,outstanding
"57,028","10,171",1.387,35,1,13,1,9,top_5,outstanding
"56,642","10,171",12.341,284,15,102,3,54,top_5,outstanding
"56,576","10,171",2.929,31,0,10,1,7,top_5,outstanding
"57,100","10,171",1.648,71,3,26,2,18,top_5,outstanding
"57,043","10,171",5.083,174,7,60,3,42,top_5,outstanding
"56,436","10,171",3.672,68,3,23,2,15,top_5,outstanding
"56,385","10,171",5.625,69,1,23,1,18,top_5,outstanding
"56,375","10,171",10.882,389,12,129,4,84,top_5,outstanding
"56,295","10,171",5.05,42,1,12,1,9,top_5,outstanding
"56,294","10,171",11.025,376,15,133,4,78,top_5,outstanding
"56,289","10,171",11.572,105,3,35,1,23,top_5,outstanding
"55,169","10,171",9.826,79,1,25,1,16,top_5,outstanding
"54,915","10,171",0.852,21,0,7,1,5,top_5,outstanding
"54,897","10,171",-0.031,72,1,24,2,21,top_5,outstanding
"54,874","10,171",11.106,194,3,60,2,41,top_5,outstanding
"55,770","10,171",4.997,55,1,19,1,13,top_5,outstanding
"55,892","10,171",1.583,29,1,10,1,7,top_5,outstanding
"55,756","10,171",3.322,74,2,26,2,17,top_5,outstanding
"55,752","10,171",7.618,143,3,47,2,32,top_5,outstanding
"55,751","10,171",-1.553,40,1,15,2,11,top_5,outstanding
"55,738","10,171",8.268,224,7,76,3,49,top_5,outstanding
"55,729","10,171",13.013,219,5,66,2,44,top_5,outstanding
"54,851","10,171",4.195,47,0,15,1,11,top_5,outstanding
"54,746","10,171",6.966,37,1,12,1,7,top_5,outstanding
"54,680","10,171",7.27,129,3,42,2,28,top_5,outstanding
"54,674","10,171",8.396,139,4,42,2,29,top_5,outstanding
"54,633","10,171",0.834,90,1,30,3,23,top_5,outstanding
"54,354","10,171",5.107,163,3,52,3,38,top_5,outstanding
"53,855","10,171",-0.556,60,1,22,2,17,top_5,outstanding
"53,848","10,171",7.471,71,0,19,1,16,top_5,outstanding
"53,844","10,171",4.588,102,3,36,2,24,top_5,outstanding
"53,820","10,171",-0.59,16,0,4,1,4,top_5,outstanding
"54,580","10,171",3.55,28,0,8,1,6,top_5,outstanding
"54,544","10,171",8.242,79,4,29,1,18,top_5,outstanding
"54,492","10,171",10.267,161,5,52,2,32,top_5,outstanding
"54,489","10,171",3.315,75,3,24,3,16,top_5,outstanding
"54,482","10,171",-1.109,25,0,7,1,7,top_5,outstanding
"52,435","10,171",5.999,132,1,41,2,32,top_5,outstanding
"52,691","10,171",8.499,194,5,60,3,39,top_5,outstanding
"52,630","10,171",5.852,126,5,43,2,30,top_5,outstanding
"52,912","10,171",4.432,244,7,79,5,57,top_5,outstanding
"52,910","10,171",7.777,181,8,66,3,37,top_5,outstanding
"52,886","10,171",21.012,191,5,61,1,41,top_5,outstanding
"52,885","10,171",8.83,24,1,8,1,4,top_5,outstanding
"52,862","10,171",11.451,197,7,70,2,41,top_5,outstanding
"52,847","10,171",2.661,133,2,43,3,34,top_5,outstanding
"53,222","10,171",14.222,98,4,34,1,17,top_5,outstanding
"53,171","10,171",8.229,150,2,41,2,33,top_5,outstanding
"53,144","10,171",7.648,367,10,115,6,76,top_5,outstanding
"53,112","10,171",6.939,78,1,25,1,20,top_5,outstanding
"53,104","10,171",2.957,38,1,12,1,9,top_5,outstanding
"51,386","10,171",3.802,49,0,15,1,12,top_5,outstanding
"51,364","10,171",5.886,43,1,12,2,8,top_5,outstanding
"51,520","10,171",3.548,51,2,18,1,13,top_5,outstanding
"51,519","10,171",3.401,53,1,18,1,14,top_5,outstanding
"51,272","10,171",7.201,88,5,31,2,17,top_5,outstanding
"51,208","10,171",8.507,184,2,60,2,49,top_5,outstanding
"51,180","10,171",12.364,98,4,34,1,19,top_5,outstanding
"52,015","10,171",9.656,160,3,52,2,33,top_5,outstanding
"51,973","10,171",9.265,246,6,81,3,53,top_5,outstanding
"51,038","10,171",3.05,70,1,21,3,15,top_5,outstanding
"52,274","10,171",11.863,217,10,76,2,48,top_5,outstanding
"52,258","10,171",25.562,234,11,82,1,45,top_5,outstanding
"52,175","10,171",8.354,222,8,75,3,48,top_5,outstanding
"52,189","10,171",8.349,254,5,88,3,61,top_5,outstanding
"51,894","10,171",1.98,26,0,7,1,6,top_5,outstanding
"51,893","10,171",-3.858,32,0,10,2,10,top_5,outstanding
"52,031","10,171",9.358,91,3,26,2,16,top_5,outstanding
"51,884","10,171",8.475,44,2,16,1,8,top_5,outstanding
"51,882","10,171",11.885,198,8,70,2,40,top_5,outstanding
"51,878","10,171",9.508,123,3,37,2,23,top_5,outstanding
"51,804","10,171",7.533,186,4,59,3,39,top_5,outstanding
"51,777","10,171",3.018,47,0,17,1,12,top_5,outstanding
"51,775","10,171",3.895,83,1,27,2,19,top_5,outstanding
"50,822","10,171",18.731,158,7,49,1,29,top_5,outstanding
"50,280","10,171",6.62,90,2,26,2,18,top_5,outstanding
"50,955","10,171",10.343,168,4,51,2,34,top_5,outstanding
"50,907","10,171",11.419,49,3,16,1,8,top_5,outstanding
"50,471","10,171",-1.311,62,1,24,2,19,top_5,outstanding
"50,467","10,171",6.282,137,2,43,3,28,top_5,outstanding
"50,461","10,171",8.475,132,5,41,3,24,top_5,outstanding
"50,457","10,171",5.251,117,3,39,2,28,top_5,outstanding
"50,454","10,171",4.527,41,1,12,1,9,top_5,outstanding
"50,412","10,171",1.289,50,0,17,1,16,top_5,outstanding
"50,393","10,171",7.083,65,3,23,2,12,top_5,outstanding
"50,380","10,171",1.644,87,0,29,2,24,top_5,outstanding
"49,741","10,171",1.195,25,0,8,1,6,top_5,outstanding
"49,435","10,171",6.12,40,1,14,1,8,top_5,outstanding
"48,887","10,171",4.784,103,2,34,2,24,top_5,outstanding
"48,880","10,171",12.354,111,4,36,1,24,top_5,outstanding
"48,777","10,171",0.233,60,0,19,2,16,top_5,outstanding
"49,458","10,171",10.055,285,8,100,3,65,top_5,outstanding
"49,455","10,171",8.091,88,3,31,1,23,top_5,outstanding
"49,446","10,171",10.129,73,4,27,1,14,top_5,outstanding
"48,946","10,171",4.195,94,1,31,2,22,top_5,outstanding
"49,424","10,171",9.885,88,2,30,1,19,top_5,outstanding
"49,832","10,171",3.471,71,2,25,2,16,top_5,outstanding
"49,737","10,171",7.988,151,3,47,2,34,top_5,outstanding
"49,696","10,171",-2.837,37,0,12,2,11,top_5,outstanding
"48,016","10,171",4.16,108,2,38,2,27,top_5,outstanding
"47,758","10,171",2.032,131,2,47,3,35,top_5,outstanding
"47,756","10,171",5.098,144,6,53,3,32,top_5,outstanding
"48,758","10,171",9.164,113,4,33,2,21,top_5,outstanding
"48,736","10,171",6.918,154,4,53,2,39,top_5,outstanding
"48,733","10,171",5.953,115,5,37,3,23,top_5,outstanding
"48,702","10,171",3.644,58,0,20,1,16,top_5,outstanding
"48,005","10,171",5.562,26,0,7,1,5,top_5,outstanding
"48,003","10,171",0.852,21,1,8,1,5,top_5,outstanding
"48,001","10,171",3.823,43,1,13,1,10,top_5,outstanding
"47,996","10,171",8.048,56,3,20,1,11,top_5,outstanding
"47,970","10,171",8.182,124,6,42,2,25,top_5,outstanding
"47,903","10,171",7.096,131,2,43,2,29,top_5,outstanding
"46,581","10,171",3.338,45,1,16,1,11,top_5,outstanding
"46,556","10,171",5.055,70,0,24,1,20,top_5,outstanding
"47,701","10,171",12.118,323,10,106,3,69,top_5,outstanding
"46,863","10,171",6.084,58,0,18,1,13,top_5,outstanding
"46,783","10,171",-2.409,38,0,12,2,11,top_5,outstanding
"46,747","10,171",4.185,147,4,49,3,35,top_5,outstanding
"46,739","10,171",5.677,165,7,55,4,34,top_5,outstanding
"47,587","10,171",2.823,49,1,17,1,13,top_5,outstanding
"47,581","10,171",7.139,115,2,36,2,24,top_5,outstanding
"47,580","10,171",6.697,102,4,36,2,21,top_5,outstanding
"47,572","10,171",5.722,171,3,55,3,39,top_5,outstanding
"47,099","10,171",-0.268,43,0,13,2,11,top_5,outstanding
"47,046","10,171",6.12,80,3,26,2,16,top_5,outstanding
"47,025","10,171",8.87,431,11,146,5,100,top_5,outstanding
"47,015","10,171",6.921,103,4,39,2,21,top_5,outstanding
"47,124","10,171",-0.438,40,0,14,1,13,top_5,outstanding
"47,122","10,171",5.083,132,3,44,2,35,top_5,outstanding
"47,553","10,171",2.696,87,2,28,2,22,top_5,outstanding
"47,539","10,171",4.784,103,3,34,2,24,top_5,outstanding
"47,371","10,171",6.933,127,5,44,2,28,top_5,outstanding
"46,314","10,171",9.531,156,5,55,2,32,top_5,outstanding
"46,307","10,171",6.158,110,3,38,2,24,top_5,outstanding
"45,494","10,171",4.354,37,2,12,1,8,top_5,outstanding
"45,486","10,171",2.75,90,0,29,2,23,top_5,outstanding
"45,464","10,171",8.62,65,2,20,1,13,top_5,outstanding
"45,453","10,171",9.456,71,2,22,1,14,top_5,outstanding
"45,430","10,171",3.045,73,2,25,2,17,top_5,outstanding
"45,355","10,171",4.587,153,3,48,3,36,top_5,outstanding
"45,345","10,171",3.378,282,4,90,6,70,top_5,outstanding
"46,088","10,171",16.595,119,7,42,1,20,top_5,outstanding
"45,750","10,171",5.19,225,7,74,4,53,top_5,outstanding
"45,716","10,171",2.084,109,2,40,3,27,top_5,outstanding
"45,715","10,171",13.195,125,2,41,1,30,top_5,outstanding
"45,608","10,171",6.882,69,1,24,1,16,top_5,outstanding
"44,463","10,171",7.471,142,5,50,2,32,top_5,outstanding
"44,458","10,171",11.853,55,3,16,1,9,top_5,outstanding
"44,427","10,171",13.061,176,7,57,2,31,top_5,outstanding
"44,404","10,171",7.171,183,6,65,3,39,top_5,outstanding
"44,402","10,171",18.543,167,6,57,1,35,top_5,outstanding
"44,372","10,171",12.559,92,4,30,1,17,top_5,outstanding
"44,287","10,171",6.69,32,3,12,1,6,top_5,outstanding
"44,947","10,171",7.096,131,3,41,2,29,top_5,outstanding
"45,046","10,171",13.293,108,3,36,1,21,top_5,outstanding
"45,000","10,171",13.866,121,3,40,1,25,top_5,outstanding
"44,999","10,171",3.768,187,4,65,4,45,top_5,outstanding
"44,820","10,171",8.475,44,2,14,1,8,top_5,outstanding
"44,810","10,171",5.207,114,1,36,2,27,top_5,outstanding
"44,736","10,171",11.237,164,7,57,2,31,top_5,outstanding
"44,742","10,171",9.047,175,11,67,3,33,top_5,outstanding
"44,688","10,171",1.939,39,1,14,1,10,top_5,outstanding
"44,665","10,171",2.695,75,2,26,2,18,top_5,outstanding
"45,266","10,171",2.66,84,1,28,2,21,top_5,outstanding
"45,218","10,171",1.999,33,1,13,1,8,top_5,outstanding
"45,216","10,171",4.997,55,1,18,1,13,top_5,outstanding
"45,207","10,171",8.83,24,2,8,1,4,top_5,outstanding
"45,205","10,171",12.758,67,4,20,1,11,top_5,outstanding
"43,979","10,171",10.753,101,2,37,1,23,top_5,outstanding
"43,928","10,171",6.439,212,5,73,3,52,top_5,outstanding
"43,909","10,171",7.639,76,3,24,2,14,top_5,outstanding
"43,907","10,171",9.946,56,2,19,1,10,top_5,outstanding
"43,733","10,171",6.446,118,2,35,2,26,top_5,outstanding
"43,312","10,171",0.526,36,1,12,1,10,top_5,outstanding
"43,311","10,171",8.977,480,17,152,7,96,top_5,outstanding
"43,273","10,171",3.921,61,2,20,2,13,top_5,outstanding
"43,272","10,171",10.326,158,8,54,2,31,top_5,outstanding
"43,208","10,171",18.15,163,4,54,1,34,top_5,outstanding
"43,192","10,171",7.393,165,2,54,2,43,top_5,outstanding
"43,154","10,171",10.073,86,2,28,1,18,top_5,outstanding
"43,148","10,171",1.583,29,1,10,1,7,top_5,outstanding
"41,971","10,171",9.877,133,7,44,2,25,top_5,outstanding
"41,970","10,171",6.224,131,3,45,2,31,top_5,outstanding
"41,950","10,171",5.817,162,3,52,4,33,top_5,outstanding
"41,946","10,171",1.987,81,1,26,2,21,top_5,outstanding
"42,366","10,171",7.519,231,5,72,3,55,top_5,outstanding
"42,364","10,171",4.058,87,1,28,2,20,top_5,outstanding
"42,326","10,171",6.99,121,4,40,2,26,top_5,outstanding
"40,825","10,171",10.807,53,2,17,1,9,top_5,outstanding
"40,696","10,171",9.237,77,2,25,1,16,top_5,outstanding
"40,660","10,171",2.482,86,1,28,2,22,top_5,outstanding
"40,600","10,171",13.615,69,4,23,1,11,top_5,outstanding
"41,240","10,171",-2.916,17,0,5,1,5,top_5,outstanding
"41,158","10,171",2.084,51,1,20,1,15,top_5,outstanding
"41,124","10,171",5.617,104,4,39,2,23,top_5,outstanding
"40,476","10,171",0.055,35,0,12,1,10,top_5,outstanding
"39,545","10,171",6.098,124,5,41,3,25,top_5,outstanding
"39,543","10,171",6.882,138,2,46,2,32,top_5,outstanding
"39,703","10,171",3.352,42,2,15,1,10,top_5,outstanding
"40,153","10,171",5.721,122,5,42,3,25,top_5,outstanding
"39,421","10,171",5.531,39,3,15,1,8,top_5,outstanding
"39,413","10,171",2.768,72,1,21,2,17,top_5,outstanding
"39,412","10,171",2.768,72,1,21,2,17,top_5,outstanding
"38,177","10,171",7.16,156,2,50,2,39,top_5,outstanding
"38,142","10,171",5.359,56,0,16,1,13,top_5,outstanding
"39,001","10,171",8.709,123,4,41,2,24,top_5,outstanding
"38,901","10,171",2.768,72,2,27,2,17,top_5,outstanding
"38,716","10,171",7.862,99,3,31,2,19,top_5,outstanding
"38,714","10,171",9.157,165,6,56,2,36,top_5,outstanding
"38,661","10,171",1.385,54,1,19,2,13,top_5,outstanding
"37,067","10,171",4.527,41,1,13,1,9,top_5,outstanding
"36,988","10,171",2.957,76,2,25,2,18,top_5,outstanding
"36,719","10,171",-0.515,36,0,13,1,11,top_5,outstanding
"36,713","10,171",9.164,113,6,39,2,21,top_5,outstanding
"37,851","10,171",10.377,95,2,30,1,21,top_5,outstanding
"35,366","10,171",6.062,89,4,32,3,17,top_5,outstanding
"35,352","10,171",1.468,38,1,13,1,10,top_5,outstanding
"35,349","10,171",2.587,34,1,11,1,8,top_5,outstanding
"36,115","10,171",13.064,180,8,58,2,32,top_5,outstanding
"35,867","10,171",2.054,42,0,14,1,11,top_5,outstanding
"36,085","10,171",4.527,41,1,13,1,9,top_5,outstanding
"36,253","10,171",2.736,23,1,8,1,5,top_5,outstanding
"35,926","10,171",6.48,65,0,20,1,15,top_5,outstanding
"36,173","10,171",4.41,112,2,35,2,28,top_5,outstanding
"36,159","10,171",4.765,45,1,14,1,10,top_5,outstanding
"36,662","10,171",4.674,123,2,43,2,32,top_5,outstanding
"36,597","10,171",11.811,78,3,24,1,14,top_5,outstanding
"35,589","10,171",4.98,52,2,16,1,12,top_5,outstanding
"35,455","10,171",6.546,201,5,67,3,47,top_5,outstanding
"35,412","10,171",4.272,53,1,17,1,13,top_5,outstanding
"35,397","10,171",3.152,80,3,29,2,19,top_5,outstanding
"34,255","10,171",7.583,134,4,42,2,29,top_5,outstanding
"34,253","10,171",12.452,223,8,72,2,48,top_5,outstanding
"34,251","10,171",7.591,102,3,33,2,20,top_5,outstanding
"33,796","10,171",5.55,140,4,46,3,30,top_5,outstanding
"33,770","10,171",6.933,407,7,137,6,93,top_5,outstanding
"33,696","10,171",13.49,119,3,38,1,25,top_5,outstanding
"33,715","10,171",7.925,171,6,55,3,34,top_5,outstanding
"33,664","10,171",5.284,69,1,19,2,14,top_5,outstanding
"34,200","10,171",2.301,49,1,14,2,11,top_5,outstanding
